date,ticker,target_3class,target_binary,ret_next,ret_1d,ret_2d,ret_5d,vol_5d,vol_20d,ma_ratio_5_20,ma_ratio_20_50,volume_ratio,momentum_5d,momentum_10d,oil_ret_1d,oil_ret_5d,usd_ret_1d,vix_level,vix_change_1d,sti_ret_1d,sent_composite_mean,sent_positive_share,article_count
2024-05-16,C6L.SI,UP,UP,0.007429541200049087,-0.011747463301080473,-0.016081897119454742,0.00899548755193807,0.009667238841681068,0.009677095726176494,1.0301327944912129,1.0180348698244794,3.4482932131068353,0.00899548755193807,0.030627792054090032,0.0062839473482345165,0.005797749996751586,0.0010541505698137864,20,0,0,0,0,0
2024-05-17,C6L.SI,FLAT,NOT_UP,-0.0014750290855815669,0.007429541200049087,-0.004405200363622827,0.0044445164328485946,0.008627035466654479,0.00929433246342837,1.0274562977357111,1.0202648555730094,1.1312473903101576,0.0044445164328485946,0.03987737096245596,0.008526561096316644,0.014373745962636702,-9.57508741923348e-5,20,0,0,0,0,0
2024-05-20,C6L.SI,FLAT,NOT_UP,-0.0014769705171130511,-0.0014750290855815669,0.005943553325104921,-0.004411757519794034,0.007834595310823811,0.00872938739474987,1.0225269154425085,1.0234563022184455,0.6488744628229881,-0.004411757519794034,0.033587673080963894,-0.0032151019488932337,0.011601197395439954,0.0011489013890684542,20,0,0,0,0,0
2024-05-21,C6L.SI,DOWN,NOT_UP,-0.007396568743691669,-0.0014769705171130511,-0.00294982102822333,-0.011695782715506127,0.006885180628672849,0.00765258160151934,1.017280242229841,1.025265761218178,0.6636451454507624,-0.011695782715506127,0.01046346738826448,-0.009915205353390624,-0.004683552364246568,8.607054370070069e-4,20,0,0,0,0,0
2024-05-23,C6L.SI,DOWN,NOT_UP,-0.004470931517016073,-0.007396568743691669,-0.008862614746842488,-0.01468428977663765,0.007232671877261368,0.007352429418084158,1.0126012630713408,1.0259172689802947,1.3967177483894275,-0.01468428977663765,0.004491010517481934,-0.006593417649164674,-0.03119793572103635,0.0016199558318119136,20,0,0,0,0,0
2024-05-24,C6L.SI,UP,UP,0.007484990785469524,-0.004470931517016073,-0.011834430708393795,-0.00742938193018039,0.005552733451997984,0.007249975233148128,1.0101161635436267,1.0258440463680707,1.1628981466046757,-0.00742938193018039,0.001499274709086148,0.009341225793129756,-0.022148136889756344,-0.0037103928016724713,20,0,0,0,0,0
2024-05-27,C6L.SI,UP,UP,0.0029718164800196347,0.007484990785469524,0.0029805943872461198,-0.007374750189674828,0.0055749819035007826,0.007387099536341102,1.0072588462984347,1.0260603799837256,0.3813978203094522,-0.007374750189674828,-0.0029630109552323965,0,0.002686217540955828,0,20,0,0,0,0,0
2024-05-28,C6L.SI,DOWN,NOT_UP,-0.0029630109552323965,0.0029718164800196347,0.010479051284458212,-0.0029541785274753564,0.005917536646608433,0.007362308521534699,1.0050806955528881,1.0265378114699306,0.5671179273682884,-0.0029541785274753564,-0.007352902927935987,0.025572313734591286,0.03515241628436861,-0.0010504259842370532,20,0,0,0,0,0
2024-05-29,C6L.SI,FLAT,NOT_UP,0,-0.0029630109552323965,0,-0.004438020527727877,0.006010590959528715,0.007432996388544423,1.0028353756522528,1.02694169651555,0.7053471175053948,-0.004438020527727877,-0.016081897119454742,-0.007361704317211776,0.018022353604958474,0.004684044172742736,20,0,0,0,0,0
2024-05-30,C6L.SI,UP,UP,0.005943553325104921,0,-0.0029630109552323965,0.0029805943872461198,0.004790561044609285,0.007409346118663874,1.0020117452879318,1.027295544508144,0.6204537125458159,0.0029805943872461198,-0.011747463301080473,-0.020813371956079144,-0.003166124300224655,-0.0036155781059457955,20,0,0,0,0,0
2024-05-31,C6L.SI,FLAT,NOT_UP,0,0.005943553325104921,0.005943553325104921,0.013473031552445803,0.004267597897356369,0.007439096606708822,1.0029006778474214,1.027842325014502,1.4791585824630402,0.013473031552445803,0.005943553325104921,-0.002931808721965517,-0.006088650551351946,-4.774928492640898e-4,20,0,0,0,0,0
2024-06-03,C6L.SI,UP,UP,0.004431307373421244,0,0.005943553325104921,0.005943553325104921,0.00338566234526316,0.007410475829693698,1.002227147903028,1.0283384638313877,0.6857909451380808,0.005943553325104921,-0.0014750290855815669,-0.03994121571341146,-0.06267940142835775,-0.0050635214346848156,20,0,0,0,0,0
2024-06-04,C6L.SI,UP,UP,0.005882369631446115,0.004431307373421244,0.004431307373421244,0.00740736859013066,0.0036316195341575108,0.0074073221637536435,1.0018525124092668,1.0288959890750382,0.7186989221531875,0.00740736859013066,0.004431307373421244,-0.01071980552248987,-0.0530173947584401,-2.8806202681672853e-4,20,0,0,0,0,0
2024-06-05,C6L.SI,DOWN,NOT_UP,-0.004385957695441561,0.005882369631446115,0.010339743592788374,0.016344751735304947,0.0030292357141162123,0.0059255965754646985,1.0039970207276645,1.0286593000538622,1.3791235336548497,0.016344751735304947,0.01183419286385517,0.011480999194839017,-0.03932858339198084,0.0015367979231280062,20,0,0,0,0,0
2024-06-06,C6L.SI,FLAT,NOT_UP,-0.001468452587491529,-0.004385957695441561,0.0014706121116520809,0.011887106650209842,0.004489314696047555,0.006027289988106604,1.005398198899891,1.028427568527398,0.7128752277186602,0.011887106650209842,0.014903131680818173,0.018620061424358562,-0.021440822606113966,-0.001630365152185097,20,0,0,0,0,0
2024-06-07,C6L.SI,FLAT,NOT_UP,-0.0014705332964898721,-0.001468452587491529,-0.005847969712006591,0.004431307373421244,0.004232455655028784,0.0060266748558198135,1.0053191361945149,1.028102672567823,0.5152224121277027,0.004431307373421244,0.017964042069927737,-0.003130086282746479,-0.024503797264130246,0.007588865774323093,20,0,0,0,0,0
2024-06-10,C6L.SI,DOWN,NOT_UP,-0.004418175779224921,-0.0014705332964898721,-0.0029368264755571783,0.002954257691891775,0.004359119696252394,0.005457025992778647,1.0056129945284247,1.027251744522627,0.4775571356088748,0.002954257691891775,0.008915369805124555,0.02524484347524371,0.041066106885856636,0.0024788076817943835,20,0,0,0,0,0
2024-06-11,C6L.SI,DOWN,NOT_UP,-0.004438020527727877,-0.004418175779224921,-0.005882212001121698,-0.005882212001121698,0.004207383935063126,0.005285458766883216,1.0047281496199474,1.0258586606461197,0.6413514015058394,-0.005882212001121698,0.001481584876591364,0.0035526267951111684,0.025666650204929524,7.6083528191864e-4,20,0,0,0,0,0
2024-06-12,C6L.SI,UP,UP,0.005943553325104921,-0.004438020527727877,-0.008836588352149488,-0.016081897119454742,0.0016129082351586713,0.005154150409382955,1.002292065127804,1.0240005951467763,0.961983429359332,-0.016081897119454742,0,0.008300785160827304,0.037427727012568954,-0.00551175342157272,20,0,0,0,0,0
2024-06-13,C6L.SI,DOWN,NOT_UP,-0.005908436219367131,0.005943553325104921,0.0014791551857125833,-0.005873731650540236,0.004243013040580484,0.005291370839261673,1.0014052323916376,1.0226447512761916,0.470151267330701,-0.005873731650540236,0.005943553325104921,0.001815999136197349,0.039311694868690954,0.005255570132287794,20,0,0,0,0,0
2024-06-14,C6L.SI,UP,UP,0.004457804354963801,-0.005908436219367131,0,-0.010294127151240149,0.004754754429065217,0.004759806346966729,0.9993343777901315,1.0218409799425683,0.63010134861359,-0.010294127151240149,-0.005908436219367131,-0.0015709637875283232,0.037678973832097555,0.003327054312442861,20,0,0,0,0,0
2024-06-18,C6L.SI,UP,UP,0.0059170171504147094,0.004457804354963801,-0.0014769705171130511,-0.004418175779224921,0.005601699168504754,0.004558137054562035,0.9985945953998973,1.0208257715427813,0.7782796902675218,-0.004418175779224921,-0.0014769705171130511,0.012819012831509644,0.031178269861688066,-5.696691869312499e-4,20,0,0,0,0,0
2024-06-19,C6L.SI,DOWN,NOT_UP,-0.004411757519794034,0.0059170171504147094,0.010401198410200025,0.0059170171504147094,0.005866894864358079,0.004740068163762378,0.9995562754292303,1.0198817250939027,0.6008864867078176,0.0059170171504147094,0,0,0.03280076245924318,0,20,0,0,0,0,0
2024-06-20,C6L.SI,FLAT,NOT_UP,-0.0014769705171130511,-0.004411757519794034,0.0014791551857125833,0.005943553325104921,0.0058605999147854125,0.004840120536516464,1.000665539623355,1.018850564735769,0.759889097019511,0.005943553325104921,-0.010233927407448152,0.004453266673664525,0.03740009967523824,0.00313503890331551,20,0,0,0,0,0
2024-06-21,C6L.SI,FLAT,NOT_UP,0.0014791551857125833,-0.0014769705171130511,-0.005882212001121698,-0.0014769705171130511,0.0052686137817608315,0.004529563893475722,1.000000027732123,1.018092043018655,1.5701060662448827,-0.0014769705171130511,-0.007342026839180006,-0.005483621814531919,0.03171138985826152,0.001988888352596971,20,0,0,0,0,0
2024-06-24,C6L.SI,FLAT,NOT_UP,0.0014772080103623055,0.0014791551857125833,0,0.005943553325104921,0.004230816106541622,0.004387281032803105,1.000517133414027,1.0178807629614017,0.8688133607859002,0.005943553325104921,-0.004411757519794034,0.009033368040336621,0.007969064696870832,-0.0031191098443848738,20,0,0,0,0,0
2024-06-25,C6L.SI,UP,UP,0.004424692018511694,0.0014772080103623055,0.0029585482159637925,0.0029585482159637925,0.0038485241316530013,0.004092493507305181,1.0007384632413412,1.0172776374046903,0.9162932611850032,0.0029585482159637925,-0.0014726989493305685,-0.011626554762969416,-0.008167039502034016,0.0013273858730263907,20,0,0,0,0,0
2024-06-26,C6L.SI,UP,UP,0.020557942727752007,0.004424692018511694,0.005908436219367131,0.0014706121116520809,0.0033595974933320625,0.004153397405873539,1.0005905184531754,1.0165981252190788,0.6996317852476541,0.0014706121116520809,0.007396330899153043,0.0028231720707985537,1.1734087847414253e-4,0.004166295226430691,20,0,0,0,0,0
2024-06-27,C6L.SI,DOWN,NOT_UP,-0.007194207434201993,0.020557942727752007,0.025073597311368205,0.026587844240527462,0.008785081317825908,0.006038239332568003,1.0042741520372274,1.0163271343075868,2.6219853844044683,0.026587844240527462,0.032689423835675545,0.013372426858046188,0.013491336868835184,-0.0013201262198937482,20,0,0,0,0,0
2024-06-28,C6L.SI,DOWN,NOT_UP,-0.002898520105750118,-0.007194207434201993,0.013215837189146122,0.020709916793259422,0.010152146400965463,0.006346662730468809,1.0071391666138265,1.0155315649990024,1.708095141925672,0.020709916793259422,0.019202358339630864,2.315577335602399e-4,0.01372601862578347,-3.776877928827282e-4,20,0,0,0,0,0
2024-07-01,C6L.SI,DOWN,NOT_UP,-0.004360457869887976,-0.002898520105750118,-0.01007187498505914,0.016248179812155508,0.010618034180919278,0.006311629080872267,1.0095602227535223,1.014352206016585,0.5290909632092496,0.016248179812155508,0.022288305060409866,0.0021987594486705376,0.015835759227226905,2.8335485518671624e-4,20,0,0,0,0,0
2024-07-02,C6L.SI,UP,UP,0.008759109467587102,-0.004360457869887976,-0.007246339100831947,0.010324413122604955,0.011171444403426345,0.0064160745828642386,1.0110245257142998,1.0133464380919688,1.201098221358886,0.010324413122604955,0.013313506612593503,-0.004157051001093752,-0.0017363297481036905,-0.001699719571125732,20,0,0,0,0,0
2024-07-03,C6L.SI,UP,UP,0.014471859497594074,0.008759109467587102,0.004360457869887976,0.01468428977663765,0.011557851583924738,0.00662153387646894,1.0131453098425036,1.0121755399095522,0.7337700097648749,0.01468428977663765,0.016176496782686265,0.01275508466336844,0.010762557995227236,-0.0030268604911967527,20,0,0,0,0,0
2024-07-04,C6L.SI,DOWN,NOT_UP,-0.004279669608313555,0.014471859497594074,0.02335772956672014,0.0086332339949262,0.009353053664435314,0.007218573851421011,1.0136423654884479,1.0115744189409128,1.518767850993861,0.0086332339949262,0.03545061731620279,0,0.010762557995227236,0,20,0,0,0,0,0
2024-07-05,C6L.SI,DOWN,NOT_UP,-0.002865299151835517,-0.004279669608313555,0.010130255112012881,0.01159423576882708,0.008725612066235164,0.007214241829163469,1.0147242028503298,1.0113649856281837,0.6801151565550655,0.01159423576882708,0.032544268220140345,-0.009159554109303528,0.0015044236536119059,-0.004933626802019169,20,0,0,0,0,0
2024-07-08,C6L.SI,UP,UP,0.0100574798940496,-0.002865299151835517,-0.007132706226450234,0.01162793958550411,0.008720638614710598,0.007248707144394651,1.0158776715548816,1.0113215989342268,0.6573715775808698,0.01162793958550411,0.028065052250889767,-0.009128737083079909,-0.018204676031121362,0.0012395584116804811,20,0,0,0,0,0
2024-07-09,C6L.SI,UP,UP,0.0056899161512121805,0.0100574798940496,0.007163363053604059,0.026277406642627208,0.0083237434284417,0.007480779633377226,1.0193557970456724,1.0116602216975064,1.069374616290839,0.026277406642627208,0.03687311856720133,-0.012711327555575802,-0.03068459798662244,0.0010475250748862729,20,0,0,0,0,0
2024-07-10,C6L.SI,DOWN,NOT_UP,-0.0028288999901453188,0.0056899161512121805,0.015804622262551426,0.023154913147746557,0.00810869493236818,0.007381875375512703,1.021716982277852,1.0123649926502047,0.9562591055958175,0.023154913147746557,0.03817921637879859,0.004960998709869982,-0.016870800427859683,-6.659027111421454e-4,20,0,0,0,0,0
2024-07-11,C6L.SI,DOWN,NOT_UP,-0.002836849347996736,-0.0028288999901453188,0.00284491995732277,0.005706073236273359,0.006351958565709609,0.007313365520152423,1.0205031426920468,1.0132307955896136,0.9912898015689894,0.005706073236273359,0.014388569096640493,0.003761162293574576,-0.013173091952716797,-0.005806764327755584,20,0,0,0,0,0
2024-07-12,C6L.SI,UP,UP,0.004267341817700835,-0.002836849347996736,-0.005657724175049463,0.007163363053604059,0.006069869064203299,0.007349780200677099,1.0200290484259107,1.0136825172909574,1.3896534793411792,0.007163363053604059,0.01884065254257233,-0.004332584777178355,-0.017448603192232442,-0.0033512647963790327,20,0,0,0,0,0
2024-07-15,C6L.SI,UP,UP,0.004249360815726666,0.004267341817700835,0.0014183866638508749,0.014367740416282998,0.005626054320225737,0.007128837802624127,1.020487951863442,1.0145278923545895,0.5387984393542273,0.014367740416282998,0.02616274721932785,-0.0021169035371032814,-0.002703377432811023,9.607657511197451e-4,20,0,0,0,0,0
2024-07-16,C6L.SI,UP,UP,0.0028208445117275153,0.004249360815726666,0.00853483610853495,0.00853483610853495,0.004186392197829984,0.0071258540599562215,1.0197891156494445,1.0152515104886553,0.8901821385421927,0.00853483610853495,0.03503651611021431,-0.013199706980891625,-0.0195550133384863,7.677723369393614e-4,20,0,0,0,0,0
2024-07-17,C6L.SI,DOWN,NOT_UP,-0.0070323873950407095,0.0028208445117275153,0.007082192113589574,0.0056576483698082885,0.003668820266632756,0.007079131509783412,1.018663969564118,1.015856061553629,1.1279335472086394,0.0056576483698082885,0.028943563874178246,0.016123234444004136,5.880636537182599e-4,-0.004987020809509005,20,0,0,0,0,0
2024-07-18,C6L.SI,DOWN,NOT_UP,-0.002832831297862908,-0.0070323873950407095,-0.004231380154700837,0.0014183866638508749,0.0050322817116204436,0.007231637641562531,1.0168272521991384,1.0168772777355746,1.0364744892501871,0.0014183866638508749,0.007132553318305521,3.5259495358785095e-4,9.408659555828003e-4,0.004048175122364458,20,0,0,0,0,0
2024-07-19,C6L.SI,UP,UP,0.007102311764643637,-0.002832831297862908,-0.00984529712579225,0.0014224218603780647,0.005031657100610394,0.007273407114687223,1.015071027939716,1.0178529736987778,1.008970177552758,0.0014224218603780647,0.008595974238183396,-0.029138800835961477,-0.02822535058607174,0.002207961610602786,20,0,0,0,0,0
2024-07-22,C6L.SI,DOWN,NOT_UP,-0.004231380154700837,0.007102311764643637,0.004249360815726666,0.004249360815726666,0.005705828275542272,0.007358113436090979,1.0136044580578951,1.0189400637390948,0.7586362749227024,0.004249360815726666,0.01867815494514515,-0.0027834410647950103,-0.03149976783613051,-8.621069537326191e-4,20,0,0,0,0,0
2024-07-23,C6L.SI,DOWN,NOT_UP,-0.009915023411452482,-0.004231380154700837,0.002840879028889388,-0.004231380154700837,0.005707461240169252,0.007502543134134638,1.0107188616761922,1.0200600650980909,1.2210533928361573,-0.004231380154700837,0.004267341817700835,-0.016868924319277934,-0.04817293437573338,0.0013421473772904275,20,0,0,0,0,0
2024-07-24,C6L.SI,DOWN,NOT_UP,-0.005722477001791614,-0.009915023411452482,-0.014104449332856704,-0.01687768452083296,0.006460447914468204,0.007936504722635494,1.0059948362809388,1.0208066205807047,1.7037087537496591,-0.01687768452083296,-0.0113155241553401,0.00864087063058013,-0.01113394892321937,-5.744141727785824e-4,20,0,0,0,0,0
2024-07-25,C6L.SI,UP,UP,0.0028776675508571468,-0.005722477001791614,-0.015580761919799834,-0.015580761919799834,0.006299970618193142,0.006659102012939192,1.0028546657295594,1.0204795067656158,1.052447088406001,-0.015580761919799834,-0.014184474800868638,0.00807739162286682,-0.003146490566114389,-2.8737215702915074e-4,20,0,0,0,0,0
2024-07-26,C6L.SI,FLAT,NOT_UP,0,0.0028776675508571468,-0.0028612768373130495,-0.009943266921813135,0.006857928616546947,0.006462678798939267,1.0003566149013463,1.020513641031207,0.8060244864167786,-0.009943266921813135,-0.008534988581668231,-0.01505409071041359,-0.01815321372212623,-3.8329738686659247e-4,20,0,0,0,0,0
2024-07-29,C6L.SI,DOWN,NOT_UP,-0.008608231025479137,0,0.0028776675508571468,-0.016925369435990597,0.004987477239901108,0.00641419266365429,0.9962930641189468,1.0204556651221741,1.004204010361065,-0.016925369435990597,-0.012747930621936925,-0.016639942312634787,-0.023620123935878725,0.0023005930259932567,20,0,0,0,0,0
2024-07-30,C6L.SI,UP,UP,0.008682976089647534,-0.008608231025479137,-0.008608231025479137,-0.02124642451552565,0.005525355494078575,0.006655308062536205,0.9915917922588042,1.020506104620147,2.190060033768995,-0.02124642451552565,-0.025387902971173142,-0.01441465960735681,-0.04540494559251736,-9.55863338686168e-5,20,0,0,0,0,0
2024-07-31,C6L.SI,DOWN,NOT_UP,-0.05311073469499799,0.008682976089647534,0,-0.0028612768373130495,0.006873659458202315,0.0066503295351053576,0.990598229757063,1.0203488305245065,1.3635323982955845,-0.0028612768373130495,-0.01969066963035907,0.026580237063334067,-0.0050535689214209955,-0.004304204347215012,20,0,0,0,0,0
2024-08-01,C6L.SI,DOWN,NOT_UP,-0.020833333333333332,-0.05311073469499799,-0.044888917844810736,-0.05038590218197482,0.0248764716688354,0.013148005697299457,0.9834948454067661,1.0178418065026356,4.854089263218186,-0.05038590218197482,-0.06518161335576299,-0.014866260647787758,-0.01984470189642135,0.0030739644525909346,20,0,0,0,0,0
2024-08-02,C6L.SI,DOWN,NOT_UP,-0.03436989181321712,-0.020833333333333332,-0.07283759438885219,-0.07283759438885219,0.024046508362675505,0.0137451940151371,0.972585299922348,1.0148088527014831,2.3781415870852887,-0.07283759438885219,-0.08205661766771422,-0.0340794667866595,-0.053247871823910595,-0.011587809861047403,20,0,0,0,0,0
2024-08-05,C6L.SI,FLAT,NOT_UP,0,-0.03436989181321712,-0.05448718573377509,-0.10470406596298948,0.023677085826327642,0.0153496542290666,0.9565921027112074,1.010865502848958,2.8879239010771567,-0.10470406596298948,-0.11985728040110614,-0.0066396891426391885,-0.05475716181990924,-0.005038239004738415,20,0,0,0,0,0
2024-08-06,C6L.SI,FLAT,NOT_UP,0,0,-0.03436989181321712,-0.09693023277458745,0.025130633049982906,0.014979334078503569,0.9426488530405368,1.006548249331986,1.6127614784839102,-0.09693023277458745,-0.11611723641619551,0.0023591126864526955,-0.038229293441473994,0.0027266410813130432,20,0,0,0,0,0
2024-08-07,C6L.SI,DOWN,NOT_UP,-0.0033897248257664433,0,0,-0.10470406596298948,0.022856534085252168,0.014801977502848328,0.9270657797493999,1.0019849524754147,1.1303080331594517,-0.10470406596298948,-0.10726575548159012,0.024189309530847122,0.01978914621500173,0.002233618770636856,20,0,0,0,0,0
2024-08-08,C6L.SI,UP,UP,0.00340125414136818,-0.0033897248257664433,-0.0033897248257664433,-0.05769221399337361,0.015331183239828215,0.014795952432539974,0.9215435082463703,0.9974029693378038,0.7726254379645211,-0.05769221399337361,-0.10517124192441675,0.010596218711252797,0.030595055047657645,9.691992757989241e-5,20,0,0,0,0,0
2024-08-12,C6L.SI,DOWN,NOT_UP,-0.0033897248257664433,0.00340125414136818,0,-0.03436989181321712,0.015558348343231457,0.014934443353060541,0.9203582784244171,0.9930472723664157,0.775407963252832,-0.03436989181321712,-0.10470406596298948,0.03314083942107782,0.05068302218689825,0,20,0,0,0,0,0
2024-08-13,C6L.SI,UP,UP,0.02040812809081042,-0.0033897248257664433,0,-0.0033897248257664433,0.0028401829845112747,0.014759025028180897,0.9254770894086667,0.9884811074923635,0.790240925317931,-0.0033897248257664433,-0.10773887281700248,-0.019562582632458057,0.019327927090903134,-0.005623442257969404,20,0,0,0,0,0
2024-08-14,C6L.SI,UP,UP,0.01999996621841316,0.02040812809081042,0.016949225326607132,0.016949225326607132,0.009912580011703141,0.015769695339339716,0.9337774403997732,0.9842453233787198,0.8744327943113795,0.016949225326607132,-0.08162389980423729,-0.011525595204326696,0.001255315961887891,9.752473155778314e-5,20,0,0,0,0,0
2024-08-15,C6L.SI,FLAT,NOT_UP,-0.0016340187214579735,0.01999996621841316,0.04081625618162084,0.03728817547898071,0.012008295657772311,0.01668287385406828,0.9452235805199001,0.9805060079199478,0.8455015758947575,0.03728817547898071,-0.07132011406899949,0.016048128698775997,0.017323590132777893,0.003997305872372584,20,0,0,0,0,0
2024-08-16,C6L.SI,DOWN,NOT_UP,-0.011456602959897495,-0.0016340187214579735,0.018333267177725772,0.039115542933422266,0.011633512933280698,0.016684236434066604,0.956814209534231,0.9771953406873239,0.5834119930359046,0.039115542933422266,-0.020833333333333332,-0.016781843472202934,2.5102488259007874e-4,-0.005049565503106248,20,0,0,0,0,0
2024-08-19,C6L.SI,UP,UP,0.008278222922910528,-0.011456602959897495,-0.013071901377634684,0.02372884674893285,0.014555041402291006,0.016756196259235554,0.9660224551687263,0.9736053475484742,0.5861700151144632,0.02372884674893285,-0.011456602959897495,-0.025351363395203115,-0.026328967124828885,-0.005563143665014922,20,0,0,0,0,0
2024-08-20,C6L.SI,UP,UP,0.00328396950604499,0.008278222922910528,-0.0032732203502282746,0.035714288792054086,0.013834127871716896,0.01680182465522729,0.9775545554853642,0.9698475979394157,0.40194923369246427,0.035714288792054086,0.032203502354934625,-0.005923341387783459,-0.04738405631668012,-0.0044164977027952084,20,0,0,0,0,0
2024-08-21,C6L.SI,UP,UP,0.008183382609669219,0.00328396950604499,0.011589377860598599,0.018333267177725772,0.011672578037875254,0.016895473146964126,0.9855796384328965,0.9663708771986913,0.2676123452481896,0.018333267177725772,0.03559322718070107,-0.014896294584770186,-0.04555719427102179,-0.0039432326128930745,20,0,0,0,0,0
2024-08-22,C6L.SI,UP,UP,0.008116876172827034,0.008183382609669219,0.011494226094660663,0.006535992087822193,0.008236310902637062,0.017061348560280635,0.9904689777883761,0.9635599663531897,0.6068053665175968,0.006535992087822193,0.044067882786702844,0.015384590690273078,-0.030873482367605638,0.0046516351587928126,20,0,0,0,0,0
2024-08-23,C6L.SI,UP,UP,0.00483084849635628,0.008116876172827034,0.016366682285813807,0.016366682285813807,0.008508646194157525,0.01724061808143002,0.9966360909636982,0.961196452197272,0.4018559246101117,0.016366682285813807,0.056122416882864505,0.02330996366108179,-0.008283178458603784,-0.00778249333959358,20,0,0,0,0,0
2024-08-26,C6L.SI,DOWN,NOT_UP,-0.003205109465341389,0.00483084849635628,0.012986936068237927,0.03311255611295176,0.00233085758129459,0.017279232907266358,1.0060139769312384,0.9589409615564091,0.37878514690611065,0.03311255611295176,0.05762712563135428,0.03049865558708348,0.07074289332712415,0.0012906796251234323,20,0,0,0,0,0
2024-08-27,C6L.SI,FLAT,NOT_UP,0.0016077483449805135,-0.003205109465341389,0.00161025563277359,0.02134638423042303,0.0046710054216977225,0.01726890193287947,1.013319297740171,0.9564731677514794,0.2658910848656788,0.02134638423042303,0.0578230439535486,-0.023087280441757212,0.030173553408724896,-0.002974669577612958,20,0,0,0,0,0
2024-08-28,C6L.SI,DOWN,NOT_UP,-0.0032102539426447207,0.0016077483449805135,-0.0016025141297992594,0.019639985569566715,0.004814889940713146,0.017237268337584467,1.0197816777733446,0.954580913031348,0.3041961566709907,0.019639985569566715,0.03833331785010603,-0.011313657967974382,-0.004682297303286018,0.005370395522065301,20,0,0,0,0,0
2024-08-29,C6L.SI,UP,UP,0.011272197419592685,-0.0032102539426447207,-0.0016076668781274616,0.008116876172827034,0.0049782479579042705,0.017045057028334136,1.0246191923567507,0.9522578925464483,0.30112425709289087,0.008116876172827034,0.014705920099092658,0.01640179136046022,0.011642695993718059,0.002473043911925584,20,0,0,0,0,0
2024-08-30,C6L.SI,UP,UP,0.0031846136715364863,0.011272197419592685,0.008025756860739445,0.011272197419592685,0.006083697313973001,0.012529737980161918,1.0265865627338264,0.9529328694508142,0.7501305974885201,0.011272197419592685,0.027823368179235933,-0.01426068745099207,-0.0027840243059273407,0.0035524040197439763,20,0,0,0,0,0
2024-09-02,C6L.SI,UP,UP,0.004761917018263292,0.0031846136715364863,0.014492708685139863,0.009615409601767037,0.005952858849058417,0.011496460855385655,1.0269559662085845,0.9546971008895652,0.6861039441347873,0.009615409601767037,0.043046356504706326,0,0.0019072030892402453,0,20,0,0,0,0,0
2024-09-03,C6L.SI,DOWN,NOT_UP,-0.009478697266701313,0.004761917018263292,0.007961695555838862,0.017684905927373443,0.0052608074140892075,0.0077837487121756345,1.0269429379728845,0.9582841089763693,0.4736031351217789,0.017684905927373443,0.03940879895480107,-0.06408633066220625,-0.07743310298174366,0.0012783174701437102,20,0,0,0,0,0
2024-09-04,C6L.SI,UP,UP,0.004784701369140308,-0.009478697266701313,-0.004761917018263292,0.006420507885289441,0.007929437047628217,0.008283915029019276,1.0251469718328914,0.9616114494257906,0.9966285605740898,0.006420507885289441,0.02618659213707253,-0.01423732951536017,-0.07741124197049826,-0.004615547601412206,20,0,0,0,0,0
2024-09-05,C6L.SI,DOWN,NOT_UP,-0.0031745041023717247,0.004784701369140308,-0.004739348633350657,0.014492708685139863,0.007589887227300809,0.008259391478615683,1.0247395818782155,0.9651724024253622,0.6612508560238045,0.014492708685139863,0.022727220379773035,-1.3747602827346688e-4,-0.0775380758086819,-0.002466456180885898,20,0,0,0,0,0
2024-09-06,C6L.SI,UP,UP,0.00477692050730473,-0.0031745041023717247,0.0015950082126436243,0,0.006237646702275816,0.008250328055148087,1.021414662888708,0.9692006292117539,0.6154383156073024,0,0.011272197419592685,-0.022424058716003066,-0.0982234161600252,6.923122777338035e-4,20,0,0,0,0,0
2024-09-09,C6L.SI,UP,UP,0.00475445093861157,0.00477692050730473,0.0015872520511858623,0.0015872520511858623,0.0064759818385636304,0.008256700796466418,1.0183523205642087,0.9730782493939066,0.6207915913943176,0.0015872520511858623,0.011217923731566297,0.010976622658250354,-0.01182944493056621,0.0036568763141534015,20,0,0,0,0,0
2024-09-10,C6L.SI,FLAT,NOT_UP,0.0015772377750285392,0.00475445093861157,0.009554083080105929,0.0015798095615021824,0.006474706370430987,0.008103784816928571,1.0149013249148147,0.977204205190972,0.7051724773007717,0.0015798095615021824,0.019292654272353955,-0.0368874447601647,-0.048149675092132097,7.877321443248501e-4,20,0,0,0,0,0
2024-09-11,C6L.SI,UP,UP,0.01574801892928697,0.0015772377750285392,0.0063391876132600075,0.012759176711974943,0.003483126758144101,0.007105577776424539,1.0146184732731394,0.9803496938272624,0.7661164134667424,0.012759176711974943,0.01926160499195342,0.020523169805462024,-0.006332633882672663,4.92010755772512e-4,20,0,0,0,0,0
2024-09-12,C6L.SI,UP,UP,0.0108527675016716,0.01574801892928697,0.017350095074652645,0.023809504658963608,0.006960970278439259,0.006612337018675841,1.016742766979293,0.9832060865745231,1.8927899376052293,0.023809504658963608,0.03864727755906331,0.019260736419710267,0.012806131344980919,-0.0030487564679715124,20,0,0,0,0,0
